GHCND:US1CASA0018,"SACRAMENTO 0.6 ENE, CA US",2010-10-18,2009-01-01
GHCND:US1CASA0021,"RIO VISTA 8.5 S, CA US",2017-02-07,2009-02-01
GHCND:US1CASA0023,"SACRAMENTO 5.7 SSE, CA US",2014-01-29,2009-08-01
GHCND:US1CASA0028,"NORTH HIGHLANDS 3.0 SSW, CA US",2011-03-24,2009-12-01
GHCND:US1CASA0029,"FOLSOM 0.6 NE, CA US",2018-09-17,2010-06-01
GHCND:US1CASA0030,"LA RIVIERA 1.0 NE, CA US",2018-08-01,2010-10-01
GHCND:US1CASA0031,"FOLSOM 0.5 W, CA US",2018-04-30,2011-03-01
GHCND:US1CASA0035,"RANCHO CORDOVA 1.5 SE, CA US",2018-05-25,2012-11-01
GHCND:US1CASA0036,"SACRAMENTO 4.7 SW, CA US",2016-12-16,2013-01-01
GHCND:US1CASA0039,"FAIR OAKS 1.9 N, CA US",2017-12-25,2012-12-01
GHCND:US1CASA0041,"ELK GROVE 3.5 NNW, CA US",2018-07-11,2014-03-01
GHCND:US1CASA0045,"FAIR OAKS 3.0 WNW, CA US",2018-05-17,2014-11-01
GHCND:US1CASA0047,"FOLSOM 1.9 SE, CA US",2016-05-20,2015-03-01
GHCND:US1CASA0048,"SACRAMENTO 11.8 NE, CA US",2017-09-13,2015-10-01
GHCND:US1CASA0051,"SACRAMENTO 4.3 ENE, CA US",2018-09-18,2015-11-10
GHCND:US1CASA0058,"SACRAMENTO 6.5 NE, CA US",2018-09-16,2017-05-17
GHCND:US1CASB0001,"GOLETA 3.7 WNW, CA US",2018-08-26,2009-09-01
GHCND:US1CASB0002,"BUELLTON 0.3 SSW, CA US",2011-12-12,2009-11-01
GHCND:US1CASB0004,"SANTA BARBARA 1.9 NE, CA US",2018-01-09,2010-05-01
GHCND:US1CASB0005,"SANTA MARIA 1.8 NE, CA US",2018-05-09,2013-11-01
GHCND:US1CASB0007,"BUELLTON 0.7 S, CA US",2018-09-18,2014-12-01
GHCND:US1CASB0009,"SANTA BARBARA 6.6 NW, CA US",2018-06-17,2015-06-01
GHCND:US1CASB0011,"SANTA BARBARA 4.7 WNW, CA US",2018-08-26,2015-11-16
GHCND:US1CASB0014,"SANTA MARIA 1.6 WSW, CA US",2017-09-08,2016-01-20
GHCND:US1CASB0017,"SANTA BARBARA 3.0 W, CA US",2018-06-18,2016-11-20
GHCND:US1CASC0001,"MOUNTAIN VIEW 1.2 S, CA US",2018-08-29,2008-11-01
GHCND:US1CASC0002,"SAN JOSE 4.6 S, CA US",2017-04-20,2008-09-01
GHCND:US1CASC0003,"SUNNYVALE 1.9 SE, CA US",2018-09-18,2008-09-01
GHCND:US1CASC0004,"SAN JOSE 5.4 SW, CA US",2018-04-19,2008-02-01
GHCND:US1CASC0005,"MONTE SERENO 0.4 SSW, CA US",2018-09-05,2008-10-01
GHCND:US1CASC0006,"MORGAN HILL 2.7 S, CA US",2018-04-07,2008-12-01
GHCND:US1CASC0007,"SAN JOSE 4.6 NE, CA US",2018-08-21,2008-11-01
GHCND:US1CASC0008,"LOS ALTOS 0.6 NNW, CA US",2016-01-23,2008-10-01
GHCND:US1CASC0010,"SAN JOSE 2.7 SSW, CA US",2018-04-12,2008-11-01
GHCND:US1CASC0011,"CAMBRIAN PARK 2.2 SE, CA US",2018-04-17,2008-11-01
GHCND:US1CASC0012,"SAN JOSE 3.5 ENE, CA US",2018-09-18,2009-01-01
GHCND:US1CASC0013,"SAN JOSE 2.3 SSW, CA US",2018-02-27,2008-11-01
GHCND:US1CASC0014,"PALO ALTO 1.7 NE, CA US",2010-11-22,2008-11-01
GHCND:US1CASC0015,"SARATOGA 0.5 N, CA US",2018-09-15,2008-11-01
GHCND:US1CASC0017,"PALO ALTO 1.2 NE, CA US",2017-04-20,2008-11-01
GHCND:US1CASC0018,"SAN JOSE 3.0 WSW, CA US",2018-02-21,2009-02-01
GHCND:US1CASC0023,"LOS GATOS 6.1 S, CA US",2015-04-06,2009-03-01
GHCND:US1CASC0027,"SAN JOSE 5.8 NNE, CA US",2018-04-16,2003-03-01
GHCND:US1CASC0028,"PALO ALTO 0.8 NNE, CA US",2013-04-04,2009-09-01
GHCND:US1CASC0032,"SAN JOSE 6.2 W, CA US",2018-09-16,2009-06-01
GHCND:US1CASC0037,"SANTA CLARA 3.1 ESE, CA US",2011-11-17,2010-02-01
GHCND:US1CASC0040,"LOS GATOS 5.4 SSW, CA US",2018-09-17,2010-10-01
GHCND:US1CASC0041,"LOS ALTOS HILLS 1.3 N, CA US",2018-09-18,1998-06-01
GHCND:US1CASC0042,"SUNNYVALE 3.6 S, CA US",2018-09-18,2011-09-01
GHCND:US1CASC0045,"MORGAN HILL 1.4 SW, CA US",2018-07-26,2012-04-01
GHCND:US1CASC0046,"SAN JOSE 3.3 SSE, CA US",2013-12-07,2012-05-01
GHCND:US1CASC0048,"MORGAN HILL 6.4 NE, CA US",2018-09-18,2012-12-01
GHCND:US1CASC0052,"SAN JOSE 1.9 SW, CA US",2018-07-05,2014-01-01
GHCND:US1CASC0053,"LOS GATOS 9.6 SSE, CA US",2018-05-27,2014-07-01
GHCND:US1CASC0054,"GILROY 0.1 SE, CA US",2018-09-07,2013-10-15
GHCND:US1CASC0057,"MORGAN HILL 4.5 NW, CA US",2018-09-15,2014-11-01
GHCND:US1CASC0060,"MOUNTAIN VIEW 1.1 S, CA US",2018-02-02,2016-10-01
GHCND:US1CASC0061,"LOS GATOS 5.6 S, CA US",2018-03-14,2015-10-01
GHCND:US1CASC0063,"GILROY 2.0 S, CA US",2018-05-26,2015-12-14
GHCND:US1CASC0064,"LOS ALTOS 1.8 SSE, CA US",2018-04-17,2015-04-20
GHCND:US1CASD0001,"SAN MARCOS 2.5 ENE, CA US",2018-07-29,2008-10-01
GHCND:US1CASD0002,"OCEANSIDE 2.3 WNW, CA US",2011-01-31,2008-10-01
GHCND:US1CASD0003,"IMPERIAL BEACH 3.3 E, CA US",2017-10-07,2008-10-01
GHCND:US1CASD0004,"OCEANSIDE 8.4NE, CA US",2018-09-18,2008-11-01
GHCND:US1CASD0005,"SAN DIEGO 6.6 N, CA US",2009-06-15,2008-10-01
GHCND:US1CASD0006,"EL CAJON 2.3ENE, CA US",2018-09-17,2008-03-01
GHCND:US1CASD0007,"ENCINITAS 3.34ENE, CA US",2018-09-18,2008-11-01
GHCND:US1CASD0008,"ESCONDIDO 5.2NNW, CA US",2018-09-17,2008-11-01
GHCND:US1CASD0009,"EL CAJON 1.5WSW, CA US",2018-09-08,2008-11-01
GHCND:US1CASD0010,"ESCONDIDO 2.5 SSE, CA US",2018-07-10,2008-11-01
GHCND:US1CASD0011,"ENCINITAS 2.7N, CA US",2018-06-04,1998-06-01
GHCND:US1CASD0012,"POWAY 3.2NE, CA US",2018-09-18,2009-10-01
GHCND:US1CASD0013,"JAMUL 9.9ESE, CA US",2016-12-11,2008-11-01
GHCND:US1CASD0014,"BORREGO SPRINGS 2.4 WSW, CA US",2016-06-17,2008-12-01
GHCND:US1CASD0015,"LA JOLLA 2.5SE, CA US",2018-08-27,2008-11-01
GHCND:US1CASD0017,"CHULA VISTA 2.2 SSE, CA US",2009-05-03,2008-12-01
GHCND:US1CASD0018,"CHULA VISTA 6.3E, CA US",2018-05-13,2008-12-01
GHCND:US1CASD0019,"OCEANSIDE 5.6NE, CA US",2017-05-10,2009-01-01
GHCND:US1CASD0021,"SAN DIEGO 7.6 NNW, CA US",2013-05-08,2009-02-01
GHCND:US1CASD0022,"POWAY 1.4SW, CA US",2018-09-17,2009-01-01
GHCND:US1CASD0023,"CARDIFF BY THE SEA 0.2 E, CA US",2018-05-26,2009-01-01
GHCND:US1CASD0024,"CHULA VISTA 2.5SE, CA US",2018-09-18,2009-01-01
GHCND:US1CASD0025,"PAUMA VALLEY 1.7 SE, CA US",2018-09-18,2009-01-01
GHCND:US1CASD0026,"FALLBROOK 6.5 NE, CA US",2015-06-02,2009-01-01
GHCND:US1CASD0027,"SAN DIEGO 3.5NE, CA US",2018-05-21,2009-02-01
GHCND:US1CASD0028,"SANTEE 1.8NW, CA US",2016-05-22,2009-02-01
GHCND:US1CASD0029,"SAN DIEGO 7.9NE, CA US",2018-09-18,2009-02-01
GHCND:US1CASD0030,"LA JOLLA 2.1 SE, CA US",2018-09-17,2009-02-01
GHCND:US1CASD0032,"SAN DIEGO 3.2 WNW, CA US",2011-07-25,2009-02-01
GHCND:US1CASD0034,"CARLSBAD 2.2SE, CA US",2016-05-31,1999-06-01
GHCND:US1CASD0035,"RANCHO BERNARDO 0.5SE, CA US",2018-09-18,2009-08-01
GHCND:US1CASD0036,"EL CAJON 0.7 S, CA US",2013-10-28,2009-09-01
GHCND:US1CASD0037,"LA JOLLA 2.2 NE, CA US",2014-06-17,2009-10-01
GHCND:US1CASD0038,"LEMON GROVE 1.8 WNW, CA US",2012-04-26,2009-10-01
GHCND:US1CASD0039,"VISTA 1.5NNW, CA US",2018-08-31,2009-10-01
GHCND:US1CASD0040,"EL CAJON 2.3 S, CA US",2018-09-17,2009-12-01
GHCND:US1CASD0041,"SAN DIEGO 3.0 SE, CA US",2010-05-06,2009-12-01
GHCND:US1CASD0047,"CHULA VISTA 3.1SE, CA US",2018-05-24,2010-02-01
GHCND:US1CASD0049,"SAN DIEGO 9 NE, CA US",2018-05-21,2010-09-01
GHCND:US1CASD0051,"DESCANSO 3.7 NNW, CA US",2018-07-11,2010-05-01
GHCND:US1CASD0052,"POWAY 4.7NNW, CA US",2018-07-10,2010-11-01
GHCND:US1CASD0053,"SAN DIEGO COUNTRY ESTATES 1.5, CA US",2018-08-22,2002-08-01
GHCND:US1CASD0054,"DESCANSO 0.3 WNW, CA US",2018-08-16,2010-12-01
GHCND:US1CASD0055,"SAN DIEGO 5.2WNW, CA US",2018-09-17,2011-02-01
GHCND:US1CASD0056,"CARLSBAD 8.7SE, CA US",2016-01-11,2011-02-01
GHCND:US1CASD0057,"VISTA 1.2SE, CA US",2017-09-30,2011-03-01
GHCND:US1CASD0059,"ESCONDIDO 0.8 NNE, CA US",2018-09-17,2012-10-01
GHCND:US1CASD0060,"SAN DIEGO 9.5 NNW, CA US",2018-07-18,2011-10-01
GHCND:US1CASD0061,"EL CAJON 2.8SE, CA US",2018-05-12,2011-10-01
GHCND:US1CASD0062,"CARLSBAD 3.8SE, CA US",2017-03-31,2011-10-01
GHCND:US1CASD0063,"ESCONDIDO 7.2 SE, CA US",2018-07-10,2011-10-01
GHCND:US1CASD0064,"RANCHO BERNARDO 1 NNW, CA US",2015-06-03,2011-11-01
GHCND:US1CASD0070,"SAN DIEGO 3.7 SW, CA US",2015-08-31,2014-03-01
GHCND:US1CASD0071,"FALLBROOK 2.3SE, CA US",2015-09-30,2012-01-01
GHCND:US1CASD0072,"RAMONA 3 ENE, CA US",2018-07-16,2012-04-01
GHCND:US1CASD0073,"SAN DIEGO 8 NE, CA US",2015-06-19,2012-08-01
GHCND:US1CASD0074,"RANCHO BERNARDO 1.9WSW, CA US",2018-07-10,2012-10-01
GHCND:US1CASD0076,"OCEANSIDE 8.1ENE, CA US",2018-09-18,2012-11-01
GHCND:US1CASD0077,"OCEANSIDE 2.2ENE, CA US",2014-08-19,2012-12-01
GHCND:US1CASD0080,"SAN DIEGO 13.9N, CA US",2018-07-10,2013-01-01
GHCND:US1CASD0081,"SAN DIEGO 2 NNE, CA US",2014-08-19,2013-01-01
GHCND:US1CASD0082,"SPRING VALLEY 0.9 W, CA US",2016-10-13,2013-02-01
GHCND:US1CASD0086,"CARLSBAD 1.3ENE, CA US",2018-09-18,2013-03-01
GHCND:US1CASD0090,"LA MESA 2.6E, CA US",2018-09-16,2013-04-01
GHCND:US1CASD0091,"EL CAJON 2.9 ENE, CA US",2013-12-29,2013-05-01
GHCND:US1CASD0092,"SOLANA BEACH 1.5E, CA US",2014-09-30,2013-07-01
GHCND:US1CASD0093,"RAMONA 3.8 ENE, CA US",2015-03-24,2013-08-01
GHCND:US1CASD0094,"ESCONDIDO 2 NNE, CA US",2014-08-19,2013-10-01
GHCND:US1CASD0096,"SAN MARCOS 2.6W, CA US",2018-04-20,2013-10-01
GHCND:US1CASD0097,"CARLSBAD 8.3SE, CA US",2018-09-17,2013-11-01
GHCND:US1CASD0098,"ENCINITAS 3.33ESE, CA US",2016-04-08,2013-11-01
GHCND:US1CASD0099,"EL CAJON 3.2ESE, CA US",2018-09-18,2014-01-01
GHCND:US1CASD0100,"CHULA VISTA 3.1ESE, CA US",2018-05-24,2014-01-01
GHCND:US1CASD0101,"VALLEY CENTER 6.4N, CA US",2018-09-18,2014-02-01
GHCND:US1CASD0103,"LAKESIDE 4.1NNE, CA US",2018-09-18,2014-03-01
GHCND:US1CASD0104,"DESCANSO 0.8 N, CA US",2018-09-18,2014-03-01
GHCND:US1CASD0105,"BOULEVARD 4.4 WSW, CA US",2018-09-18,2014-03-01
GHCND:US1CASD0106,"SAN DIEGO 1.5 WNW KFMB, CA US",2015-06-09,2014-05-01
GHCND:US1CASD0107,"SAN DIEGO 10.6 NNW, CA US",2016-11-16,2014-06-01
GHCND:US1CASD0110,"LA MESA 0.9 SW, CA US",2018-09-11,2015-01-01
GHCND:US1CASD0113,"SAN MARCOS 2.3 SSW, CA US",2017-09-30,2015-03-01
GHCND:US1CASD0114,"POWAY 3.9 NNW, CA US",2018-08-17,2015-04-01
GHCND:US1CASD0115,"SAN DIEGO 7.8 SW, CA US",2018-09-08,2015-03-01
GHCND:US1CASD0116,"ESCONDIDO 3.3 WNW, CA US",2018-01-08,2015-07-01
GHCND:US1CASD0117,"JACUMBA 0.3 NNW, CA US",2018-09-18,1998-06-17
GHCND:US1CASD0120,"N CLAIREMONT 0.6SSE, CA US",2018-09-18,2015-08-01
GHCND:US1CASD0122,"RANCHO BERNARDO 1.7W, CA US",2016-09-21,2015-11-07
GHCND:US1CASD0124,"ESCONDIDO 4.0 SSW, CA US",2017-04-10,2015-10-16
GHCND:US1CASD0125,"EL CAJON 3.1 SSE, CA US",2016-05-18,2015-11-30
GHCND:US1CASD0128,"SAN MARCOS 3.3 WSW, CA US",2018-05-30,2014-02-16
GHCND:US1CASD0129,"VISTA 3.4ENE, CA US",2017-04-27,2016-01-14
GHCND:US1CASD0130,"BORREGO SPRINGS 7.1SE, CA US",2018-08-16,2016-01-16
GHCND:US1CASD0131,"MID CITY SAN DIEGO 0.5W, CA US",2018-09-18,2016-01-31
GHCND:US1CASD0132,"DESCANSO 3.7N, CA US",2018-09-18,2016-03-21
GHCND:US1CASD0133,"CLAIREMONT 3.7SSE, CA US",2018-09-18,2016-04-01
GHCND:US1CASD0134,"BOULEVARD 1.2 WNW, CA US",2016-12-29,2016-03-07
GHCND:US1CASD0136,"ESCONDIDO 1.4 ENE, CA US",2018-01-10,2016-04-25
GHCND:US1CASD0140,"SAN DIEGO 1.8NE, CA US",2018-09-18,2016-09-19
GHCND:US1CASD0141,"POWAY 4.5NW, CA US",2017-04-28,2016-10-01
GHCND:US1CASD0142,"SANTEE 2.4NNE, CA US",2018-07-18,2016-12-07
GHCND:US1CASD0143,"LEMON GROVE 2.9 SSE, CA US",2018-09-17,2016-12-16
GHCND:US1CASD0146,"DEL MAR 0.5 NNW, CA US",2018-09-17,2017-02-17
GHCND:US1CASD0148,"ESCONDIDO 2.2 W, CA US",2018-09-10,2017-03-19
GHCND:US1CASD0157,"LEMON GROVE 0.9 W, CA US",2018-09-16,2018-01-01
GHCND:US1CASF0003,"SAN FRANCISCO 2.8 WNW, CA US",2016-08-08,2009-01-01
GHCND:US1CASF0004,"SAN FRANCISCO 1.1 SW, CA US",2018-09-15,2009-02-01
GHCND:US1CASF0008,"SAN FRANCISCO 3.0 W, CA US",2017-01-28,2012-12-01
GHCND:US1CASH0001,"REDDING 3.6 NNE, CA US",2010-01-07,2008-10-01
GHCND:US1CASH0002,"COTTONWOOD 0.5 NNE, CA US",2018-09-15,2008-10-01
GHCND:US1CASH0005,"PALO CEDRO 2.7 NNE, CA US",2009-05-27,2008-12-01
GHCND:US1CASH0006,"SHINGLETOWN 5.3 ENE, CA US",2018-09-08,2008-11-01
GHCND:US1CASH0008,"REDDING 2.9 NNE, CA US",2012-06-26,2008-12-01
GHCND:US1CASH0009,"REDDING 2.7 NNW, CA US",2017-11-21,2009-02-01
GHCND:US1CASH0010,"REDDING 7.9 NNE, CA US",2018-09-18,2009-02-01
GHCND:US1CASH0011,"REDDING 3.7 N, CA US",2018-05-26,2009-02-01
GHCND:US1CASH0013,"REDDING 3.8 N, CA US",2012-07-06,2009-02-01
GHCND:US1CASH0014,"REDDING 3.9 N, CA US",2009-10-24,2009-02-01
GHCND:US1CASH0018,"REDDING 3.6 N, CA US",2018-09-12,2009-02-01
GHCND:US1CASH0021,"REDDING 0.6 NW, CA US",2015-02-19,2009-03-01
GHCND:US1CASH0022,"REDDING 2.6 NNE, CA US",2018-03-22,2009-03-01
GHCND:US1CASH0024,"REDDING 4.1 N, CA US",2017-06-09,2009-03-01
GHCND:US1CASH0029,"ANDERSON 5.2 WSW, CA US",2011-04-04,2009-10-01
GHCND:US1CASH0030,"ANDERSON 2.6 NE, CA US",2018-05-26,2009-10-01
GHCND:US1CASH0035,"OAK RUN 0.2 SE, CA US",2011-06-03,2010-11-01
GHCND:US1CASH0037,"IGO 0.2 S, CA US",2014-05-22,2011-01-01
GHCND:US1CASH0049,"SHINGLETOWN 0.6 WSW, CA US",2012-02-13,2011-02-01
GHCND:US1CASH0050,"SHINGLETOWN 10.3 ENE, CA US",2017-02-05,2012-10-01
GHCND:US1CASH0051,"REDDING 3.8 S, CA US",2018-09-04,2012-01-01
GHCND:US1CASH0052,"REDDING 3.3 N, CA US",2017-02-25,2012-04-01
GHCND:US1CASH0053,"SHINGLETOWN 2.8 NNW, CA US",2013-04-29,2012-05-01
GHCND:US1CASH0054,"ANDERSON 1.5 WNW, CA US",2013-10-14,2012-08-01
GHCND:US1CASH0056,"REDDING 2.8 NW, CA US",2018-09-16,2012-09-01
GHCND:US1CASH0057,"COTTONWOOD 3.2 WSW, CA US",2018-06-17,2012-10-01
GHCND:US1CASH0059,"SHINGLETOWN 3.5 ENE, CA US",2018-06-17,2012-11-01
GHCND:US1CASH0060,"REDDING 7.3 NE, CA US",2018-05-26,2012-11-01
GHCND:US1CASH0061,"REDDING 1.6 W, CA US",2017-06-10,2012-12-01
GHCND:US1CASH0064,"ANDERSON 8.5 WNW, CA US",2016-06-02,2013-02-01
GHCND:US1CASH0067,"WHITMORE 4.1 NNE, CA US",2018-05-29,2014-02-01
GHCND:US1CASH0068,"MILLVILLE 3.6 SW, CA US",2018-08-26,2015-02-01
GHCND:US1CASH0069,"SHINGLETOWN 2.5 E, CA US",2018-09-01,2016-01-15
GHCND:US1CASH0071,"PAYNES CREEK 7.9 NNW, CA US",2018-09-18,2017-04-21
GHCND:US1CASH0072,"COTTONWOOD 1.0 NW, CA US",2017-10-16,2016-10-02
GHCND:US1CASH0074,"ANDERSON 6.0 W, CA US",2018-05-29,2017-10-01
GHCND:US1CASH0075,"REDDING 8.8 NE, CA US",2018-04-30,2017-10-20
GHCND:US1CASI0002,"SIERRAVILLE 1.2 SW, CA US",2018-09-18,2017-11-16
GHCND:US1CASJ0001,"LINDEN 5.8 ENE, CA US",2018-09-18,2008-10-01
GHCND:US1CASJ0003,"STOCKTON 2.1 NW, CA US",2015-02-08,2008-10-01
GHCND:US1CASJ0004,"STOCKTON 5.8 NNE, CA US",2018-07-21,2008-10-01
GHCND:US1CASJ0005,"LODI 1.0 NNW, CA US",2018-09-18,2008-10-01
GHCND:US1CASJ0006,"STOCKTON 3.3 SE, CA US",2018-09-18,2008-10-01
GHCND:US1CASJ0007,"TRACY 2.1 W, CA US",2016-09-17,2008-12-01
GHCND:US1CASJ0010,"STOCKTON 0.7 E, CA US",2013-06-30,2011-04-01
GHCND:US1CASJ0011,"STOCKTON 2.5 NE, CA US",2018-09-08,2013-07-01
GHCND:US1CASJ0014,"TRACY 1.1 SSW, CA US",2018-04-12,2016-01-06
GHCND:US1CASK0001,"GREENVIEW 0.7 SW, CA US",2010-02-03,2008-10-01
GHCND:US1CASK0002,"YREKA 4.5 S, CA US",2014-11-02,2008-10-01
GHCND:US1CASK0003,"WEED 5.4 N, CA US",2018-09-18,1998-06-01
GHCND:US1CASK0004,"ETNA 3.9 NNW, CA US",2018-05-26,2008-11-01
GHCND:US1CASK0005,"YREKA 0.9 WNW, CA US",2018-09-17,2008-12-01
GHCND:US1CASK0007,"MONTAGUE 1.6 ESE, CA US",2018-07-24,2010-12-01
GHCND:US1CASK0008,"MOUNT SHASTA 5.1 NW, CA US",2018-09-17,2012-05-01
GHCND:US1CASK0009,"FORKS OF SALMON 1.0 NW, CA US",2018-09-18,2011-12-01
GHCND:US1CASK0010,"DORRIS 0.2 SW, CA US",2018-09-17,1998-06-01
GHCND:US1CASK0011,"MOUNT SHASTA 1.7 SSE, CA US",2018-07-13,2013-04-01
GHCND:US1CASL0001,"SANTA MARGARITA 8.9 ESE, CA US",2017-11-17,2008-11-01
GHCND:US1CASL0006,"PASO ROBLES 1.8 WSW, CA US",2017-02-06,2010-12-01
GHCND:US1CASL0008,"LOS OSOS 0.5 N, CA US",2018-09-18,2011-08-01
GHCND:US1CASL0010,"ATASCADERO 3.1 WNW, CA US",2018-04-19,2012-06-01
GHCND:US1CASL0011,"TEMPLETON 0.4 E, CA US",2013-03-08,2012-10-01
GHCND:US1CASL0014,"TEMPLETON 5.5 WSW, CA US",2018-05-30,2011-06-01
GHCND:US1CASL0016,"CAMBRIA 0.5 WSW, CA US",2018-05-23,2013-11-22
GHCND:US1CASL0018,"SAN LUIS OBISPO 2.2 NNW, CA US",2018-03-29,2014-08-01
GHCND:US1CASL0025,"TEMPLETON 0.4 ENE, CA US",2018-04-19,2017-02-01
GHCND:US1CASL0026,"SHELL BEACH 0.2 ENE, CA US",2018-09-12,2017-02-19
GHCND:US1CASM0001,"PACIFICA 0.3 W, CA US",2018-08-28,2008-06-01
GHCND:US1CASM0002,"HALF MOON BAY 4.1 SE, CA US",2010-03-03,2008-10-01
GHCND:US1CASM0005,"MENLO PARK 2.4 W, CA US",2018-03-25,2009-05-01
GHCND:US1CASM0006,"FOSTER CITY 1.3 SW, CA US",2018-09-18,2008-11-01
GHCND:US1CASM0007,"HALF MOON BAY 0.5 SSW, CA US",2018-09-18,2008-12-01
GHCND:US1CASM0008,"REDWOOD CITY 2.5 SW, CA US",2018-09-12,2009-03-01
GHCND:US1CASM0009,"PORTOLA VALLEY 1.3 ENE, CA US",2018-07-13,2009-04-01
GHCND:US1CASM0013,"BURLINGAME 2.0 WSW, CA US",2018-05-26,2010-12-01
GHCND:US1CASM0014,"BELMONT 0.7 WSW, CA US",2014-02-23,2011-01-01
GHCND:US1CASM0015,"SAN MATEO 3.4 SSW, CA US",2018-05-23,2012-04-01
GHCND:US1CASM0016,"HALF MOON BAY 0.7 NW, CA US",2018-09-18,2003-11-01
GHCND:US1CASM0017,"SAN MATEO 1.2 SW, CA US",2018-04-17,2013-02-01
GHCND:US1CASM0018,"EL GRANADA 0.7 W, CA US",2018-08-14,2013-02-01
GHCND:US1CASM0019,"HALF MOON BAY 1.0 S, CA US",2018-09-14,2013-04-01
GHCND:US1CASM0022,"WOODSIDE 3.4 S, CA US",2018-06-25,2009-02-01
GHCND:US1CASM0025,"REDWOOD CITY 3.3 SSW, CA US",2018-07-13,2014-11-01
GHCND:US1CASM0032,"SAN MATEO 0.8 NE, CA US",2018-04-28,2015-11-01
GHCND:US1CASM0033,"PACIFICA 1.9 S, CA US",2018-09-09,2015-12-25
GHCND:US1CASM0034,"EAST PALO ALTO 0.3 WSW, CA US",2018-09-18,2017-01-21
GHCND:US1CASN0001,"ROHNERT PARK 1.6 WNW, CA US",2018-01-09,2008-10-01
GHCND:US1CASN0002,"OCCIDENTAL 1.9 WSW, CA US",2011-10-07,2009-07-01
GHCND:US1CASN0003,"HEALDSBURG 4.2 NW, CA US",2010-12-20,2008-10-01
GHCND:US1CASN0004,"GEYSERVILLE 10.6 WNW, CA US",2018-09-18,2008-10-01
GHCND:US1CASN0006,"SANTA ROSA 3.1 W, CA US",2018-09-17,2008-11-01
GHCND:US1CASN0007,"SEBASTOPOL 3.7 WSW, CA US",2017-04-20,2008-11-01
GHCND:US1CASN0008,"GUERNEVILLE 0.6 SW, CA US",2011-09-11,2009-02-01
GHCND:US1CASN0012,"SANTA ROSA 3.0 NE, CA US",2010-04-14,2009-01-01
GHCND:US1CASN0013,"SANTA ROSA 2.7 WSW, CA US",2017-04-17,2009-02-01
GHCND:US1CASN0015,"CALISTOGA 4.6 WNW, CA US",2015-02-17,2009-02-01
GHCND:US1CASN0016,"SEBASTOPOL 4.5 WSW, CA US",2018-09-18,2009-01-01
GHCND:US1CASN0018,"SEBASTOPOL 0.3 WNW, CA US",2012-12-06,2009-03-01
GHCND:US1CASN0019,"PETALUMA 1.0 N, CA US",2013-10-01,2009-01-01
GHCND:US1CASN0020,"GRATON 2.7 NNE, CA US",2014-12-11,2009-02-01
GHCND:US1CASN0021,"WINDSOR 1.5 WNW, CA US",2018-04-16,1998-06-17
GHCND:US1CASN0022,"CLOVERDALE 0.8 SSW, CA US",2011-11-04,2009-02-01
GHCND:US1CASN0023,"WINDSOR 1.4 SE, CA US",2017-05-08,2009-01-01
GHCND:US1CASN0025,"SANTA ROSA 4.7 S, CA US",2016-05-08,2009-02-01
GHCND:US1CASN0028,"SANTA ROSA 3.1 NW, CA US",2017-10-08,2009-01-01
GHCND:US1CASN0029,"CLOVERDALE 3.2 ESE, CA US",2018-09-17,2009-02-01
GHCND:US1CASN0030,"WINDSOR 1.8 SE, CA US",2018-04-17,2009-02-01
GHCND:US1CASN0031,"SEBASTOPOL 2.6 SSE, CA US",2018-03-03,2009-02-01
GHCND:US1CASN0032,"DUNCAN MILLS 1.4 NNE, CA US",2010-10-27,2009-02-01
GHCND:US1CASN0033,"SANTA ROSA 2.9 W, CA US",2012-03-17,2009-02-01
GHCND:US1CASN0035,"SEBASTOPOL 3.8 WNW, CA US",2010-01-22,2009-02-01
GHCND:US1CASN0036,"BODEGA BAY 4.8 NNW, CA US",2014-06-26,2009-02-01
GHCND:US1CASN0039,"PETALUMA 1.8 WSW, CA US",2018-04-16,2009-02-01
GHCND:US1CASN0041,"SANTA ROSA 3.8 W, CA US",2011-11-12,2009-02-01
GHCND:US1CASN0042,"SANTA ROSA 2.9 ENE, CA US",2018-04-12,2009-02-01
GHCND:US1CASN0043,"SANTA ROSA 2.9 WSW, CA US",2015-12-10,2009-01-01
GHCND:US1CASN0045,"MONTE RIO 1.6 W, CA US",2015-06-21,2001-04-01
GHCND:US1CASN0046,"SEBASTOPOL 3.0 SW, CA US",2016-06-18,2009-01-01
GHCND:US1CASN0048,"SANTA ROSA 4.4 NNW, CA US",2017-09-08,2009-01-01
GHCND:US1CASN0049,"SEBASTOPOL 1.1 SSE, CA US",2018-09-18,2009-02-01
GHCND:US1CASN0050,"WINDSOR 1.2 NNW, CA US",2018-03-25,2009-02-01
GHCND:US1CASN0051,"HEALDSBURG 7.5 NW, CA US",2018-09-13,2009-02-01
GHCND:US1CASN0052,"OCCIDENTAL 3.2 N, CA US",2009-07-28,2009-02-01
GHCND:US1CASN0053,"SANTA ROSA 2.6 NE, CA US",2018-09-14,2009-02-01
GHCND:US1CASN0054,"WINDSOR 0.3 E, CA US",2010-06-22,2009-02-01
GHCND:US1CASN0055,"SONOMA 1.9 E, CA US",2015-03-01,2009-02-01
GHCND:US1CASN0057,"PETALUMA 3.7 W, CA US",2010-06-01,2009-02-01
GHCND:US1CASN0061,"SANTA ROSA 1.3 NW, CA US",2018-09-18,2009-02-01
